Data Set 1:Time(s),Data Set 1:Force(N),Data Set 2:Time(s),Data Set 2:Force(N)
1.0800000000000001,-0.26617431640625,1.0800000000000001,-0.1884002685546875
1.1000000000000001,-0.2577667236328125,1.1000000000000001,-0.18630218505859375
1.1200000000000001,-0.264068603515625,1.1200000000000001,-0.20101165771484375
1.1399999999999999,-0.26617431640625,1.1399999999999999,-0.20101165771484375
1.1599999999999999,-0.26827239990234375,1.1599999999999999,-0.18630218505859375
1.1799999999999999,-0.26617431640625,1.1799999999999999,-0.19891357421875
1.2,-0.26617431640625,1.2,-0.19470977783203125
1.22,-0.25986480712890625,1.22,-0.20311737060546875
1.24,-0.25986480712890625,1.24,-0.20311737060546875
1.26,-0.27037811279296875,1.26,-0.196807861328125
1.28,-0.26827239990234375,1.28,-0.1884002685546875
1.3,-0.25986480712890625,1.3,-0.1905059814453125
1.3200000000000001,-0.27037811279296875,1.3200000000000001,-0.20101165771484375
1.3400000000000001,-0.264068603515625,1.3400000000000001,-0.196807861328125
1.3600000000000001,-0.2556610107421875,1.3600000000000001,-0.2052154541015625
1.3799999999999999,-0.2577667236328125,1.3799999999999999,-0.19470977783203125
1.3999999999999999,-0.25356292724609375,1.3999999999999999,-0.2052154541015625
1.4199999999999999,-0.26197052001953125,1.4199999999999999,-0.20311737060546875
1.4399999999999999,-0.264068603515625,1.4399999999999999,-0.18630218505859375
1.46,-0.26827239990234375,1.46,-0.19470977783203125
1.48,-0.26197052001953125,1.48,-0.1884002685546875
1.5,-0.264068603515625,1.5,-0.20101165771484375
1.52,-0.25356292724609375,1.52,-0.196807861328125
1.54,-0.2724761962890625,1.54,-0.1884002685546875
1.5600000000000001,-0.27037811279296875,1.5600000000000001,-0.19470977783203125
1.5800000000000001,-0.2577667236328125,1.5800000000000001,-0.19470977783203125
1.6000000000000001,-0.25145721435546875,1.6000000000000001,-0.196807861328125
1.6200000000000001,-0.25986480712890625,1.6200000000000001,-0.2073211669921875
1.6399999999999999,-0.26617431640625,1.6399999999999999,-0.2052154541015625
1.6599999999999999,-0.27037811279296875,1.6599999999999999,-0.19891357421875
1.6799999999999999,-0.27667999267578125,1.6799999999999999,-0.19470977783203125
1.7,-0.2577667236328125,1.7,-0.196807861328125
1.72,-0.26197052001953125,1.72,-0.19470977783203125
1.74,-0.2556610107421875,1.74,-0.19260406494140625
1.76,-0.2724761962890625,1.76,-0.18630218505859375
1.78,-0.2556610107421875,1.78,-0.19260406494140625
1.8,-0.2724761962890625,1.8,-0.196807861328125
1.8200000000000001,-0.26197052001953125,1.8200000000000001,-0.20311737060546875
1.8400000000000001,-0.264068603515625,1.8400000000000001,-0.21152496337890625
1.8600000000000001,-0.25356292724609375,1.8600000000000001,-0.22623443603515625
1.8799999999999999,-0.264068603515625,1.8799999999999999,-0.23464202880859375
1.8999999999999999,-0.27037811279296875,1.8999999999999999,-0.23674774169921875
1.9199999999999999,-0.25356292724609375,1.9199999999999999,-0.24304962158203125
1.9399999999999999,-0.27037811279296875,1.9399999999999999,-0.2409515380859375
1.96,-0.2577667236328125,1.96,-0.23674774169921875
1.98,-0.26617431640625,1.98,-0.230438232421875
2,-0.26197052001953125,2,-0.2241363525390625
2.02,-0.25986480712890625,2.02,-0.2073211669921875
2.04,-0.2724761962890625,2.04,-0.2052154541015625
2.0600000000000001,-0.26197052001953125,2.0600000000000001,-0.20101165771484375
2.0800000000000001,-0.25986480712890625,2.0800000000000001,-0.19470977783203125
2.1000000000000001,-0.264068603515625,2.1000000000000001,-0.2052154541015625
2.1200000000000001,-0.2577667236328125,2.1200000000000001,-0.20101165771484375
2.1400000000000001,-0.25356292724609375,2.1400000000000001,-0.196807861328125
2.1600000000000001,-0.264068603515625,2.1600000000000001,-0.20311737060546875
2.1800000000000002,-0.25986480712890625,2.1800000000000002,-0.20941925048828125
,,2.2000000000000002,-0.196807861328125
,,2.2200000000000002,-0.196807861328125
,,2.2400000000000002,-0.20101165771484375
,,2.2599999999999998,-0.19891357421875
,,2.2799999999999998,-0.20101165771484375
,,2.2999999999999998,-0.196807861328125
,,2.3199999999999998,-0.20101165771484375
,,2.3399999999999999,-0.196807861328125
,,2.3599999999999999,-0.20101165771484375
,,2.3799999999999999,-0.19891357421875
,,2.3999999999999999,-0.20101165771484375
,,2.4199999999999999,-0.196807861328125
,,2.4399999999999999,-0.20101165771484375
,,2.46,-0.2073211669921875
,,2.48,-0.2052154541015625
,,2.5,-0.20941925048828125
,,2.52,-0.196807861328125
,,2.54,-0.196807861328125
,,2.5600000000000001,-0.196807861328125
,,2.5800000000000001,-0.19470977783203125
,,2.6000000000000001,-0.19260406494140625
,,2.6200000000000001,-0.2052154541015625
,,2.6400000000000001,-0.196807861328125
,,2.6600000000000001,-0.20311737060546875
,,2.6800000000000002,-0.20101165771484375
,,2.7000000000000002,-0.20311737060546875
,,2.7200000000000002,-0.196807861328125
,,2.7400000000000002,-0.20101165771484375
,,2.7599999999999998,-0.20101165771484375
,,2.7799999999999998,-0.19470977783203125
,,2.7999999999999998,-0.19260406494140625
,,2.8199999999999998,-0.20311737060546875
,,2.8399999999999999,-0.20311737060546875
,,2.8599999999999999,-0.2052154541015625
,,2.8799999999999999,-0.19891357421875
,,2.8999999999999999,-0.19470977783203125
,,2.9199999999999999,-0.20311737060546875
,,2.9399999999999999,-0.196807861328125
,,2.96,-0.1905059814453125
,,2.98,-0.1905059814453125
,,3,-0.19260406494140625
,,3.02,-0.1905059814453125
,,3.04,-0.2052154541015625
,,3.0600000000000001,-0.19260406494140625
,,3.0800000000000001,-0.18419647216796875
,,3.1000000000000001,-0.18630218505859375
,,3.1200000000000001,-0.1715850830078125
,,3.1400000000000001,-0.1232452392578125
,,3.1600000000000001,-0.028656005859375
,,3.1800000000000002,0.2130584716796875
,,3.2000000000000002,0.4484710693359375
,,3.2200000000000002,0.7343292236328125
,,3.2400000000000002,0.946624755859375
,,3.2599999999999998,1.1021652221679688
,,3.2799999999999998,1.50152587890625
,,3.2999999999999998,2.2224807739257812
,,3.3199999999999998,3.0821533203125
,,3.3399999999999999,3.6769943237304688
,,3.3599999999999999,4.1982650756835938
,,3.3799999999999999,4.81622314453125
,,3.3999999999999999,5.6590805053710938
,,3.4199999999999999,6.4998397827148438
,,3.4399999999999999,7.2985610961914062
,,3.46,8.0363311767578125
,,3.48,8.835052490234375
,,3.5,9.4614181518554688
,,3.52,9.7914199829101562
,,3.54,10.08148193359375
,,3.5600000000000001,10.394660949707031
,,3.5800000000000001,10.4324951171875
,,3.6000000000000001,10.2496337890625
,,3.6200000000000001,9.9700775146484375
,,3.6400000000000001,9.6632003784179688
,,3.6600000000000001,9.4446029663085938
,,3.6800000000000002,9.3311004638671875
,,3.7000000000000002,9.32269287109375
,,3.7200000000000002,9.324798583984375
,,3.7400000000000002,9.3353042602539062
,,3.7599999999999998,9.4551162719726562
,,3.7799999999999998,9.45721435546875
,,3.7999999999999998,9.474029541015625
,,3.8199999999999998,9.5349884033203125
,,3.8399999999999999,9.4992523193359375
,,3.8599999999999999,9.47613525390625
,,3.8799999999999999,9.509765625
,,3.8999999999999999,9.5181732177734375
,,3.9199999999999999,9.526580810546875
,,3.9399999999999999,9.5665130615234375
,,3.96,9.6295700073242188
,,3.98,9.6547927856445312
,,4,9.6211624145507812
,,4.0199999999999996,9.6190643310546875
,,4.04,9.5896377563476562
,,4.0599999999999996,9.5391921997070312
,,4.0800000000000001,9.526580810546875
,,4.0999999999999996,9.5560073852539062
,,4.1200000000000001,9.5980453491210938
,,4.1399999999999997,9.5560073852539062
,,4.1600000000000001,9.5223770141601562
,,4.1799999999999997,9.4908447265625
,,4.2000000000000002,9.4950485229492188
,,4.2199999999999998,9.4950485229492188
,,4.2400000000000002,9.4803390502929688
,,4.2599999999999998,9.5034561157226562
,,4.2800000000000002,9.5875320434570312
,,4.2999999999999998,9.6253662109375
,,4.3200000000000003,9.6463851928710938
